E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_008.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_008.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_008.jpg, 0, 0, 0, 7.944929E-05
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_110.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_110.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_110.jpg, 0, 0, 0, 8.405972E-05
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_249.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_249.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_249.jpg, 0, 0, 0, 7.800342E-05
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_362.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_362.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_362.jpg, 0, 0, 0, 8.395427E-05
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_469.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_469.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_469.jpg, 0, 0, 0, 8.191536E-05
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_624.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_624.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_624.jpg, 0, 0.1084074, 0, 0.4405844
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_750.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_750.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_750.jpg, 0, 0, 0, 0.4096775
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_879.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_879.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_879.jpg, 0, 0, 0, 0.4025285
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_19_991.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_19_991.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_19_991.jpg, 0, 0, 0, 0.3981191
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_093.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_093.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_093.jpg, 0, 0, 0, 0.3939854
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_250.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_250.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_250.jpg, 0, 0.4430403, 0, 1.040521
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_370.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_370.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_370.jpg, 0, 0.7873593, 0, 1.959175
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_467.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_467.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_467.jpg, 0, 1, 0, 3.141019
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_600.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_600.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_600.jpg, 0, 1, 0, 5.01436
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_731.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_731.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_731.jpg, 0, 1, 0, 6.40011
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_20_873.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_20_873.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_20_873.jpg, 0, 0.8541547, 0, 7.936447
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_000.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_000.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_000.jpg, 0, 0.4807522, 0, 8.663921
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_105.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_105.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_105.jpg, -0.316704, 0.1640482, 0, 8.743288
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_245.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_245.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_245.jpg, -0.4645461, 0, 0, 8.538293
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_362.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_362.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_362.jpg, -0.1226607, 0, 0, 8.421376
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_463.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_463.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_463.jpg, 0, 0, 0, 8.330462
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_609.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_609.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_609.jpg, 0, 0, 0, 8.213355
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_723.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_723.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_723.jpg, 0, 0, 0, 8.114639
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_828.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_828.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_828.jpg, -0.3118416, 0, 0, 7.983088
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_21_966.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_21_966.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_21_966.jpg, -0.4754349, 0, 0, 7.784194
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_085.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_085.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_085.jpg, -0.1169697, 0, 0, 7.676416
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_239.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_239.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_239.jpg, -0.570576, 0, 0, 7.475969
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_356.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_356.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_356.jpg, -0.221754, 0, 0, 7.404473
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_492.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_492.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_492.jpg, 0, 0, 0, 7.286744
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_614.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_614.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_614.jpg, 0, 0, 0, 7.19898
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_722.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_722.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_722.jpg, -0.317298, 0, 0, 7.06423
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_825.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_825.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_825.jpg, -0.007136405, 0, 0, 6.980649
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_22_924.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_22_924.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_22_924.jpg, 0, 0, 0, 6.910123
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_061.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_061.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_061.jpg, 0, 0, 0, 6.813231
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_187.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_187.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_187.jpg, -0.3669795, 0, 0, 6.66903
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_285.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_285.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_285.jpg, -0.6693189, 0, 0, 6.518021
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_394.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_394.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_394.jpg, -0.3461904, 0, 0, 6.463896
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_547.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_547.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_547.jpg, -0.8123289, 0, 0, 6.25811
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_665.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_665.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_665.jpg, -0.4738945, 0, 0, 6.201823
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_802.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_802.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_802.jpg, -0.04978988, 0, 0, 6.110373
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_23_920.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_23_920.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_23_920.jpg, 0, 0, 0, 6.034152
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_026.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_026.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_026.jpg, 0, 0, 0, 5.973579
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_174.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_174.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_174.jpg, 0, 0.1470021, 0, 5.953326
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_293.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_293.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_293.jpg, 0, 0.4967058, 0, 6.585209
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_400.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_400.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_400.jpg, 0, 0.8121939, 0, 7.664552
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_543.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_543.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_543.jpg, 0, 0.8446144, 0, 9.130484
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_667.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_667.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_667.jpg, -0.3751923, 0.4694221, 0, 9.644836
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_770.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_770.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_770.jpg, -0.073722, 0.1679518, 0, 9.768283
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_24_921.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_24_921.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_24_921.jpg, 0, 0, 0, 9.621211
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_037.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_037.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_037.jpg, 0, 0, 0, 9.524602
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_134.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_134.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_134.jpg, 0, 0, 0, 9.429009
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_283.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_283.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_283.jpg, 0, 0.4454034, 0, 9.921411
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_395.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_395.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_395.jpg, 0, 0.7813776, 0, 10.74005
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_544.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_544.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_544.jpg, -0.1422624, 0.341765, 0, 11.67022
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_655.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_655.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_655.jpg, -0.4799448, 0.00408265, 0, 11.22405
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_763.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_763.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_763.jpg, -0.16335, 0, 0, 11.0948
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_25_910.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_25_910.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_25_910.jpg, 0, 0, 0, 10.92836
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_030.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_030.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_030.jpg, 0, 0, 0, 10.79658
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_132.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_132.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_132.jpg, 0, 0, 0, 10.6882
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_274.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_274.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_274.jpg, -0.143973, 0, 0, 10.5304
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_389.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_389.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_389.jpg, -0.4810491, 0, 0, 10.27305
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_536.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_536.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_536.jpg, -0.03697979, 0, 0, 10.12789
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_653.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_653.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_653.jpg, -0.3885693, 0, 0, 9.954434
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_756.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_756.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_756.jpg, -0.6980487, 0, 0, 9.727955
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_26_866.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_26_866.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_26_866.jpg, -0.377517, 0, 0, 9.63112
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_038.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_038.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_038.jpg, 0, 0, 0, 9.436171
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_146.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_146.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_146.jpg, -0.3262461, 0, 0, 9.291795
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_251.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_251.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_251.jpg, -0.005878806, 0, 0, 9.184528
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_408.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_408.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_408.jpg, 0, 0, 0, 9.036565
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_529.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_529.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_529.jpg, 0, 0, 0, 8.927833
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_681.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_681.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_681.jpg, 0, 0.4676274, 0, 9.452421
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_801.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_801.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_801.jpg, 0, 0.1186059, 0, 9.537759
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_27_953.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_27_953.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_27_953.jpg, 0, 0.1758564, 0, 9.527932
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_28_080.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_28_080.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_28_080.jpg, -0.377913, 0, 0, 9.316755
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_28_180.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_28_180.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_28_180.jpg, -0.6830712, 0, 0, 9.106383
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_28_366.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_28_366.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_28_366.jpg, -0.1306884, 0, 0, 8.952721
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_28_516.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_28_516.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_28_516.jpg, 0, 0, 0, 8.798878
E:\Machine Learning\simulator-windows-64\Data\IMG\center_2024_04_14_14_51_28_642.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\left_2024_04_14_14_51_28_642.jpg, E:\Machine Learning\simulator-windows-64\Data\IMG\right_2024_04_14_14_51_28_642.jpg, 0, 0.3662262, 0, 9.198758
